username, created_at, lng, lat, text
JessicaKSchnell, Mon Apr 20 04:04:50 +0000 2020, -73.968542, 40.780709, "How can I help empower women around the world? How can I help protect the wildest bits of our planet and make sure… https://t.co/IncRmYUJJO 
sudheshna_k, Mon Apr 20 04:04:50 +0000 2020, -97.285913, 32.779967, HOLD UP WHAT ABOUT EXTRA CREDIT? Can it replace a regular assignment? 🥺 
Thuy17965457, Mon Apr 20 04:04:50 +0000 2020, -117.851089, 33.842863, nhìn về em rất lâu trước đó đi đến bây giờ em vẫn là bé kana mà chị yêu nhất luôn vui vẻ hạnh phúc chị luôn ở cạnh… https://t.co/xf0iVrlQyX 
vmorse89, Mon Apr 20 04:04:50 +0000 2020, -82.611960, 28.047411, When in quarantine #corvette #model #isolation @ Westchase, Florida https://t.co/8CuLohcaKe 
cchhrriisssy, Mon Apr 20 04:04:50 +0000 2020, -90.011008, 29.982601, Jesus is cleansing the air with this rain 
echarlie429, Mon Apr 20 04:04:50 +0000 2020, -74.782709, 40.207353, CNN reports 41k people in the U.S. have died from coronavirus. Is this number: 
alex_wompton, Mon Apr 20 04:04:50 +0000 2020, -76.295896, 36.763216, Man, this country is dumb 
Mikesha91201579, Mon Apr 20 04:04:50 +0000 2020, -117.603783, 34.045158, https://t.co/He8MnZ7kcL 
Durags_2Riches, Mon Apr 20 04:04:51 +0000 2020, -89.569491, 44.900818, @LoS_vTentacion @RoseMakell @SupremeDreams_1 Thank you 🙌🏿 
nopefoh, Mon Apr 20 04:04:51 +0000 2020, -79.272570, 43.629311, A 'Passion for policing'? What the hell is this bullshit headline?#NovaScotiaShooting #ToneDeaf 
jchantellll, Mon Apr 20 04:04:51 +0000 2020, -95.446486, 29.838495, ahhhh it’s so pretty ✨ thank you for sharing!!!! 😍💛 
jaybird1868, Mon Apr 20 04:04:51 +0000 2020, -95.446486, 29.838495, @mr_Alsheimer https://t.co/vjAdJ9fPVA 
estoyconbukele, Mon Apr 20 04:04:51 +0000 2020, -79.420865, 38.003376, @yami_jahlogis @YamillethVelas1 @helenavila12 @NuevasIdeas16gt @anitazep19 @KariBGytantos @Chinita_Lohan… https://t.co/AsLZa3O2wx 
vrenaeg, Mon Apr 20 04:04:51 +0000 2020, -80.833101, 38.937002, y’all are disappointing as hell😩 
moonchilld36, Mon Apr 20 04:04:51 +0000 2020, -92.131274, 34.751936, @Sierra1Dawn Oh nooo I’m sorry lol 
actualSAUCE, Mon Apr 20 04:04:51 +0000 2020, -74.066663, 40.718001, this is so wholesome wtf 
emmxmarie, Mon Apr 20 04:04:51 +0000 2020, -104.922093, 39.713563, only @hellomgi and i would have a heated discussion about one direction tickets right now 
avogel16, Mon Apr 20 04:04:51 +0000 2020, -82.669467, 40.365160, If anybody has Mario Party 8 or 9 for the Wii, hit a brotha up #Quarantine 
Peebz27, Mon Apr 20 04:04:51 +0000 2020, -118.130426, 33.937674, I fucking love watching these live streams and watching how many people are rolling absolute balls 😂😂😂😂Fuck I miss festivals. 
callejas_connie, Mon Apr 20 04:04:51 +0000 2020, -96.961483, 32.863917, 🇸🇻🙏🏼 https://t.co/Wyd75JbPtH 
_aarenas, Mon Apr 20 04:04:51 +0000 2020, -121.873730, 37.331159, I made it apart of my quarantine routine, to read at least a chapter every night before bed. #booknumber3 #2down… https://t.co/AY7zDhikqE 
mshkolnick, Mon Apr 20 04:04:51 +0000 2020, -96.696562, 40.803235, @EvanMcMullin @cwarzel Hey, you in the pick up shouting out the window. The reason social distancing protocols are… https://t.co/UMvpiiYfeg 
julieahenthorn, Mon Apr 20 04:04:51 +0000 2020, -116.420847, 33.779235, @PressSec @realDonaldTrump China says thank you 
cpsmdb, Mon Apr 20 04:04:51 +0000 2020, -83.852474, 33.603668, @chevmann64 @Alyssa_Milano And they were instructed to count the numbers as the China virus. Oh, and NY even added… https://t.co/h1yVyfoAzq 
fueledbyscience, Mon Apr 20 04:04:52 +0000 2020, -123.123581, 49.257639, The “feed your inner zoo” metaphor works wonderfully on my four year old twins to help them #eatmoreplants… https://t.co/dcH7LfSXTJ 
NEDARBNAGROM, Mon Apr 20 04:04:52 +0000 2020, -118.411907, 34.020789, @xprieten @IoveIykooks he wasn’t even dropping music til 2016 lmao ur facts all wrong 
KingLovensky, Mon Apr 20 04:04:52 +0000 2020, -80.121820, 25.933860, 🙌🏾🔥 Yay! Today is my 25th natal anniversary and there’s nothing that can stop me from being the happiest person on… https://t.co/K2Tn7V6iXn 
aralyloredo, Mon Apr 20 04:04:52 +0000 2020, -95.446486, 29.838495, Do I want a nice body ? Yes Do I have motivation to workout? No 😔 
ChanAintShit, Mon Apr 20 04:04:52 +0000 2020, -76.918212, 38.801873, Let’s go. https://t.co/wUwhPxhVs6 
marina_gomberg, Mon Apr 20 04:04:52 +0000 2020, -111.547029, 39.499762, @gopTODD @RobertGehrke Lots of people die, @RobertGehrke, what’s a couple thousand more every day? 🤦🏻‍♀️ https://t.co/JZyTgAcoT3 
cyberbaby007, Mon Apr 20 04:04:52 +0000 2020, -82.314230, 40.864366, Yeah don't know what the fuck to do with myself anymore. I'll be here ugly crying til my shift starts https://t.co/dgKp5UhvZ2 
TinaSmi43212544, Mon Apr 20 04:04:52 +0000 2020, -115.223125, 36.232915, https://t.co/1y0ftI15KP 
KJayy_, Mon Apr 20 04:04:52 +0000 2020, -79.420865, 38.003376, @Harp_BREAKER yall mfs dont make no sense lmao 
VNSSAWBSTR, Mon Apr 20 04:04:52 +0000 2020, -123.123581, 49.257639, Right?! 
979_7740, Mon Apr 20 04:04:52 +0000 2020, -85.978600, 35.830522, @KikiTBird @self_loathing17 @bigredwavenow 🤣 
JoeWadlington, Mon Apr 20 04:04:52 +0000 2020, -122.435979, 37.770657, @ZachFlu IG: @JeanAnneDrag 
Pirate_Angel_, Mon Apr 20 04:04:52 +0000 2020, -117.802135, 33.733784, @communiess Basically all my memories come from these 2 seasons, the only other thing that super stands out that I… https://t.co/ylqsRW5c4L 
Composmentiss, Mon Apr 20 04:04:52 +0000 2020, -118.411907, 34.020789, I would like to add that I’ve been cutting my dad’s hair since I was 13 so Marc got somewhat lucky during this quar… https://t.co/EH4HF5yzlO 
nedepaz, Mon Apr 20 04:04:52 +0000 2020, -97.754724, 30.323346, Man I fuckin hate how they ruined the word simp in 2 weeks 
Fh_Boodah, Mon Apr 20 04:04:52 +0000 2020, -71.088712, 42.313670, 😂😂😂🤣 
sldvigil, Mon Apr 20 04:04:52 +0000 2020, -117.998733, 33.692542, @court_with_a_K @HoldingKourt I work for @UPS warehouse in DTLA and live in Orange County so the traffic has been a… https://t.co/O9rvbYzPTJ 
maxschramp, Mon Apr 20 04:04:52 +0000 2020, -79.913521, 43.260695, i literally manifested everything i was dreaming of exactly a year ago... sleeping well tn 
Dorismom, Mon Apr 20 04:04:52 +0000 2020, -111.696468, 40.295113, @TommyG Never! 
chicagog19, Mon Apr 20 04:04:52 +0000 2020, -104.922093, 39.713563, @leilarahimi https://t.co/8nA1V8Li3h 
TimCummingsXXX, Mon Apr 20 04:04:52 +0000 2020, -83.173867, 32.678207, This weekend was absolutely a great weekend! Don’t want to return back to reality tomorrow LOL. @HotMaleStuds https://t.co/ZjU47jQdvG 
byrnxs12, Mon Apr 20 04:04:53 +0000 2020, -121.439383, 38.410428, b&amp;w covers undefeated https://t.co/oYHDet2Kcu 
iDrewit_BIG, Mon Apr 20 04:04:53 +0000 2020, -90.014724, 29.741751, @souljaian getcha mans 
PBtmm, Mon Apr 20 04:04:53 +0000 2020, -93.275920, 44.772688, @TheLionPie @Toasty_Nerd Here’s this I made with the other stuff that you find from google https://t.co/ZxSbDXFJTa 
iewallace, Mon Apr 20 04:04:53 +0000 2020, -84.517077, 39.029941, Little bit of juice 
jackLaFong, Mon Apr 20 04:04:53 +0000 2020, -73.328530, 40.694424, @realjuliasong Tough Decision ...They’re Some Bony Ass Digits !!!!!???? 
CocoaBob, Mon Apr 20 04:04:53 +0000 2020, -73.509653, 45.375630, 苹果的iPad Pro键盘怎么就不能多一排Function键和ESC键呢，我一看这布局跟Smart Keyboard Folio是一样的，想想还是不换了。 https://t.co/Sr3eCZqCja 
KappaCane, Mon Apr 20 04:04:53 +0000 2020, -81.529538, 28.710746, @Truthfully_Mike https://t.co/4QGLDMzNAB 
SportsNutDavid, Mon Apr 20 04:04:53 +0000 2020, -111.547029, 39.499762, This mock draft live on @nflnetwork is crazy! 
l33is, Mon Apr 20 04:04:53 +0000 2020, -75.770041, 42.746617, @Lionel__FCB لا تنسى تلعن الصينيين. 
TsongMario, Mon Apr 20 04:04:53 +0000 2020, -73.831187, 40.670879, @NixNicsNix Ingat man kamo padi! Masakit na haha 
theKZAnyc, Mon Apr 20 04:04:53 +0000 2020, -73.948775, 40.655138, bruh 🥵 https://t.co/4NqS6UdhR4 
MitchSSimon, Mon Apr 20 04:04:53 +0000 2020, -78.853563, 42.896230, I studied. I grieved.I graduated.I moved.I worked.I lost weight.I left home.I came home.I found love.You… https://t.co/ejE5i0mdBv 
HBKGregg, Mon Apr 20 04:04:53 +0000 2020, -111.931711, 34.168253, Imma say it one more time loud and clear https://t.co/OvjzcXBcDH 
backwardsflip, Mon Apr 20 04:04:53 +0000 2020, -117.397616, 33.935822, Only a True Narcissist would Believe that the Efforts to Contain the Coronavirus is About Them and Their Personal Liberty. 
Triton_Agee, Mon Apr 20 04:04:54 +0000 2020, -100.076888, 31.168893, @CoachJCovington 6’3/ 190LBSCO 21’WR/ TE/ YAssociates program📚4.59 - 403.1 GPAhttps://t.co/N7NSFga2At 
CallMe_Stevo1, Mon Apr 20 04:04:54 +0000 2020, -77.952872, 35.973780, @kobetwofour1997 @ArtMarz @JaySHWB @WWEonFOX @WWE Yea it’s easier if you match them up in the same eras like 80s wi… https://t.co/vafbZjIq8H 
armand_b8, Mon Apr 20 04:04:54 +0000 2020, -89.533770, 34.354670, @trippbagarus @awsokoya @Chefboyareed Somethings won’t ever change brotha 😂 
NotYaAvgZo, Mon Apr 20 04:04:54 +0000 2020, -122.435979, 37.770657, Lmao that nigga was black af 😭😭😭😭😭😭 
yung_thuggin666, Mon Apr 20 04:04:54 +0000 2020, -95.913642, 36.109392, @born2vibehard One of my favorite shows I’ve ever played 
StephKall, Mon Apr 20 04:04:54 +0000 2020, -123.123581, 49.257639, @TheGrumpyPeng1 @vancolour @WaytowichNeil 😂🙌 Truth. 
ErinBurrell__, Mon Apr 20 04:04:54 +0000 2020, -96.835249, 33.150140, here’s how my @Herobust CL experience went:- i lost 8 hair ties from headbanging- what the fuckkkkkk- i re-broke… https://t.co/HRgIMvVjHK 
BrianGoetz, Mon Apr 20 04:04:54 +0000 2020, -73.098280, 44.458641, @phonytope But we should feel sorry for UMIAQ, who almost made the Q without U list, but missed. 
JanethA069, Mon Apr 20 04:04:54 +0000 2020, -100.196134, 25.676603, 🤤🤤 lo mejooorrrr 
noa__rhodes, Mon Apr 20 04:04:55 +0000 2020, -83.173867, 32.678207, @w6vyleon no way this is real lmaoooo 
teejmaheeej, Mon Apr 20 04:04:55 +0000 2020, -117.673254, 33.987333, @NotChrisDanao Aye and share our favorite verse 
MrMecc, Mon Apr 20 04:04:55 +0000 2020, -73.983920, 40.759940, Been looking so hard for a silver lining these last 24hrs, I overlooked some actual good news. Smh. Stopping the cl… https://t.co/1WAEmpglHN 
SoloRockin__, Mon Apr 20 04:04:55 +0000 2020, -83.804475, 27.698682, Girl ATP I’m finna pause on my last season of the Blacklist &amp; get more into money heist ! 
_YouUglyHoe, Mon Apr 20 04:04:55 +0000 2020, -83.804475, 27.698682, @poppy_juan It’s just the way you show your affection bro lol 
androgynesse, Mon Apr 20 04:04:55 +0000 2020, -77.493170, 37.529883, @DaniLeigh Let. Me. Know. 
YvesDarbouze, Mon Apr 20 04:04:55 +0000 2020, -73.948775, 40.655138, If you go through 3 centuries of legalized rape your kids will look different too. 
damnOkay_Silky, Mon Apr 20 04:04:55 +0000 2020, -83.574671, 41.656590, I was about to be bothered over this nigga but then I remembered I had a medium pizza  🍕 on  top of the stove . 
HCwrites, Mon Apr 20 04:04:55 +0000 2020, -122.435979, 37.770657, @reccastle The people who are eager to return to work are in denial.  They don’t want to think about the new infect… https://t.co/wiuMpPzOg8 
QDott_, Mon Apr 20 04:04:55 +0000 2020, -121.469664, 38.561722, Bucket head bitch he part of the reason we all dealing with this shit in the first place... help me understand 🤦🏾‍♂️ 
BeUnwalled, Mon Apr 20 04:04:55 +0000 2020, -84.563414, 33.811316, @tylershirley02 The whole house is watching ❤️❤️#teampippen 
paleman573, Mon Apr 20 04:04:55 +0000 2020, -118.411907, 34.020789, @KarlitaCampos7 ..!! Lo siento es triste tú historia, pero lastimosamente en este País así an sido las cosas dado a… https://t.co/dynbrliIYr 
superheroejay, Mon Apr 20 04:04:56 +0000 2020, -118.411907, 34.020789, 💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡Go💡💡💡💡💡💡💡💡💡💡💡Towards💡💡💡💡💡💡💡💡💡💡The Light! 💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡💡… https://t.co/QIlWWWljfK 
tiagofisio, Mon Apr 20 04:04:56 +0000 2020, -73.589324, 45.345478, @layla_marttins @FePaesLeme 🤖 
brichareese, Mon Apr 20 04:04:56 +0000 2020, -117.104989, 32.810012, @ingram26 😅😅😅 
kloudfut, Mon Apr 20 04:04:56 +0000 2020, -110.915573, 32.189391, Some people actually said I sounded like mumble rap...which is quite the opposite of how my rap shit is done 
CeascerOlivian, Mon Apr 20 04:04:56 +0000 2020, -86.270540, 45.001180, @haleshannon I wanted to try making a double layered brownie cake, made with brownie mix and whipped chocolate fros… https://t.co/bx9DdAOCt8 
ColeColors, Mon Apr 20 04:04:56 +0000 2020, -95.369400, 29.760200, That kind of night. I'm a mixologist now. 😜 #qurantinedrinks #mixologist  #neverdrunkthismuchinmylife @ Houston, Te… https://t.co/mOMY4syFBd 
senor_freddie, Mon Apr 20 04:04:56 +0000 2020, -73.948775, 40.655138, I want this for my birthday. 🤣🤣🤣 https://t.co/lzFKsQVpZ4 
SWFLMom2020, Mon Apr 20 04:04:56 +0000 2020, -81.823177, 26.622149, You’re right Steven. It’s a symbol to the American people. A symbol that you’re a boot licker and he’s a despot. https://t.co/x90RvzWhGI 
Allie_B5, Mon Apr 20 04:04:56 +0000 2020, -110.915573, 32.189391, I’ll never forget when my roommate woke me up at 7am one day to get me out of the house bc of a possible gas leak a… https://t.co/PqDDU3C3Zq 
_heyemuhlee, Mon Apr 20 04:04:56 +0000 2020, -76.624746, 39.133363, I’m getting so annoyed just trying to order ANYTHING. 
mezzcarter5, Mon Apr 20 04:04:56 +0000 2020, -90.178629, 30.001244, I really hope the power doesn’t go out. I’m at work by myself 
e_munson, Mon Apr 20 04:04:56 +0000 2020, -73.968542, 40.780709, where is the Nintendo switch remaster of the classic video game, Nintendogs 
MrNaassir, Mon Apr 20 04:04:56 +0000 2020, -73.831187, 40.670879, https://t.co/tLECQbh6Wi 
_jakkkera, Mon Apr 20 04:04:56 +0000 2020, -90.410762, 29.965423, Cause i know sometimes we gonna fall but when we fall we always get up like we don’t like to split up 😩 
RisssaRenaee, Mon Apr 20 04:04:57 +0000 2020, -81.314899, 31.940074, 😂😂😂 
ahmad_frej, Mon Apr 20 04:04:56 +0000 2020, -77.627362, 38.792217, 4 albums, no skips 🤷‍♂️ https://t.co/GiuYKCOUx5 
calistaxreed, Mon Apr 20 04:04:57 +0000 2020, -97.552161, 35.482844, greys anatomy all night 
beautcrew, Mon Apr 20 04:04:57 +0000 2020, -116.519331, 48.310921, @TtvFzgy @VRTUALTRADING Ty! ♥️🤞🤞 
Trito92, Mon Apr 20 04:04:57 +0000 2020, -97.011168, 32.655678, @canechin 🤣🤣🤣 
MikeLewisTO, Mon Apr 20 04:04:57 +0000 2020, -79.272570, 43.629311, @BruceAHeyman @realDonaldTrump Inauguration - "that was some weird shit." 
Nick_Ghods, Mon Apr 20 04:04:57 +0000 2020, -77.479582, 39.086942, @kumquatkid_ I voted no on the poll 
AbeytaCBS4, Mon Apr 20 04:04:57 +0000 2020, -105.550890, 38.997936, Let’s not let gangs show us up guys... 
honey_showers, Mon Apr 20 04:04:57 +0000 2020, -74.214139, 40.766601, ❤️❤️❤️❤️❤️ 
Get_after_it_88, Mon Apr 20 04:04:57 +0000 2020, -73.938142, 42.803134, @Molorange @trade_buy_sell I'd throw 200 at one 
Ch_Becky58, Mon Apr 20 04:04:57 +0000 2020, -95.158936, 29.668301, Two things I learned tonight:1. Season 3 of WestWorld sucks2. Lebron is better than Jordan 
bmurphy28, Mon Apr 20 04:04:57 +0000 2020, -77.447550, 38.730914, @Kody_Kodes @Starfucks93 @HufflePuffin_ https://t.co/SfpLxfQeSc 
ProducerAlli, Mon Apr 20 04:04:58 +0000 2020, -95.446486, 29.838495, 4 
Morgandaniellle, Mon Apr 20 04:04:58 +0000 2020, -121.439383, 38.410428, I’m getting faded tonight point blank period. No work tomorrow 
harder14u2folow, Mon Apr 20 04:04:58 +0000 2020, -73.948775, 40.655138, @TaeDaTea Listen being bluntly honest it was a beautiful view but plenty was taken by surprise I’m surprised you ai… https://t.co/EXvBD25hch 
YHDIT, Mon Apr 20 04:04:58 +0000 2020, -87.732013, 41.833585, Powder @ The Pere Marquette 
BourgeoisWells, Mon Apr 20 04:04:58 +0000 2020, -84.433106, 33.767195, Me now 
ChaiMike26, Mon Apr 20 04:04:58 +0000 2020, -75.117998, 40.004866, I always wondered which boy @MonicaDenise and @4everBrandywas were singing about. It’s always been @SkylarAstin #ZoeysPlaylist 
BigSquishyDM, Mon Apr 20 04:04:58 +0000 2020, -85.127273, 41.337897, @beaulovesyouu A flurry of beau's of you will 
TV3011, Mon Apr 20 04:04:58 +0000 2020, -80.404734, 27.630996, @longrangesignl Thank you for following. 📺 
realbriefdoe, Mon Apr 20 04:04:58 +0000 2020, -84.541562, 33.588263, @DOPEITSDOM If the shoe fits.. yadada 
Bella_Lite, Mon Apr 20 04:04:58 +0000 2020, -80.846785, 35.209059, yes 🙏🏼 
kirk1wins, Mon Apr 20 04:04:58 +0000 2020, -105.242687, 40.023982, Miss the Great Lakes 
Alonso_Blancas, Mon Apr 20 04:04:58 +0000 2020, -104.087996, 26.167511, @elier_corrales @AispuroDurango @NancyVzquezLun1 @gobdgo @SSDurango @glezromeros Así es tendremos que cambiar las c… https://t.co/HAn8AStrmm 
Soto650, Mon Apr 20 04:04:58 +0000 2020, -122.423118, 37.658799, Honesty man. Idk that anything can top this for me 
Tdogy_dawg, Mon Apr 20 04:04:58 +0000 2020, -100.076888, 31.168893, Good Sunday with my family 
mbtorquemada, Mon Apr 20 04:04:58 +0000 2020, -81.530935, 27.746213, @AnnToBeyoond_ @daisymarquez_ Same sis 
RIPSADDGUYKI, Mon Apr 20 04:04:59 +0000 2020, -112.124676, 33.552863, @mikaela_autumn How bout we all put in 
bestofnextdoor, Mon Apr 20 04:04:59 +0000 2020, -122.435979, 37.770657, "When neighbors start talking, good things happen." 🏡 https://t.co/a3ntnYS4qo 
Ricky_Tempo, Mon Apr 20 04:04:59 +0000 2020, -118.411907, 34.020789, Valid! And that’s from a goat! 
Hacksaw3k, Mon Apr 20 04:04:59 +0000 2020, -77.604684, 41.117936, @RearAdBsBlog Hahpah****** 
Yeeeeee_, Mon Apr 20 04:04:59 +0000 2020, -88.096126, 41.635932, #TooHotToHandle is top 3 and not 3 worst reality show I’ve seen 
kcmoLEW, Mon Apr 20 04:04:59 +0000 2020, -94.559281, 39.100048, @dustindarby You know that’s different and perfectly fine 🤣🤣🤣 
BaxterWrestles, Mon Apr 20 04:04:59 +0000 2020, -87.967292, 43.056722, Tweets 
meattballhead, Mon Apr 20 04:04:59 +0000 2020, -110.915573, 32.189391, i was eating so good today following my diet and all, but then i made churros and ate a lot of them :/ 
iironic_ICONIC, Mon Apr 20 04:04:59 +0000 2020, -90.011008, 29.982601, Your going to miss me when I’m gone. 
supadupahii, Mon Apr 20 04:04:59 +0000 2020, -90.011008, 29.982601, https://t.co/S6ChdhrCqe 
ambeezle_, Mon Apr 20 04:04:59 +0000 2020, -82.208899, 34.798725, @AIexHerrera unmatched 
TJ40in1975, Mon Apr 20 04:04:59 +0000 2020, -97.094506, 32.846237, @SymoneDSanders Symone can you please explain to the class who controls the purse strings of the US government. Th… https://t.co/fOHID34lpb 
MaddyCoffman, Mon Apr 20 04:04:59 +0000 2020, -92.131274, 34.751936, His new gf: he had me at hello Me: he had me in hell 
iMr_Perfect, Mon Apr 20 04:05:00 +0000 2020, -89.922029, 35.133521, Let me start by saying this love ain’t no fantasy, I’m just here to fulfill all your fantasies. 
0CoffeeBlack0, Mon Apr 20 04:05:00 +0000 2020, -68.984705, 45.188407, Got your nose. 
cozymami_, Mon Apr 20 04:05:00 +0000 2020, -87.732013, 41.833585, why do girls take pictures like they got headaches? 
Just_Ke21, Mon Apr 20 04:05:00 +0000 2020, -85.565688, 42.290524, Michigan and I use it daily. 
lewisvictoria5, Mon Apr 20 04:05:00 +0000 2020, -71.067666, 42.501286, I’m sick n tied of being sick n tied 😔 
mikepierce_97, Mon Apr 20 04:05:00 +0000 2020, -88.161555, 30.683649, @grharris8 I hear you bro, that’s just my thought I wasn’t old enough to comprehend but everything I’ve herd and sa… https://t.co/owAAwOnrWb 
Strettch57, Mon Apr 20 04:05:00 +0000 2020, -95.446486, 29.838495, Tsu surf too fuckin hard he need a song wit sauce walka. Oh shit this bitch got herb on it 
tab527, Mon Apr 20 04:05:00 +0000 2020, -87.867420, 41.524342, @kaytaythepartay Just made my mom watch it and she loved it too. 
googuns_lulz, Mon Apr 20 04:05:00 +0000 2020, -119.072554, 36.424973, e019be680451c6842004f3f5ae5bd3ecab789141fc6437933da830bcc7fd2626dc3ed3454707aa0388cd22cda19b276ac448388f772bebb064c… https://t.co/1TbELJIPEc 
TeafordDallas, Mon Apr 20 04:05:00 +0000 2020, -122.741669, 38.446400, MY 2 DAUGHTERS &amp; 2ND WIFE WHOM I HAVE NOT MET YET ARE MY HEARTS. MY 2 MORE FUTURE DAUGHTERS MAKE ♡♡♡♡♡. 
ImJustPj, Mon Apr 20 04:05:00 +0000 2020, -92.076701, 32.521243, First of all, you don’t judge the saltiness of gumbo without testing it with rice; Now, on the other hand, I’ll nev… https://t.co/bJZ1GYAoEz 
Parissfrance, Mon Apr 20 04:05:00 +0000 2020, -95.446486, 29.838495, I wish I never met that MF 
WaywardCoug, Mon Apr 20 04:05:00 +0000 2020, -117.981681, 46.317785, 💚💙💚💙💚💙💚💙 
Suassuna50, Mon Apr 20 04:05:00 +0000 2020, -80.132962, 25.816966, @fjunior @cirogomes Já está sendo providenciado, 
Gabriel_ghri, Mon Apr 20 04:05:00 +0000 2020, -90.178629, 30.001244, @kailanesilzs mais lindo 
un1nspired, Mon Apr 20 04:05:01 +0000 2020, -87.732013, 41.833585, @PartidaNero Yup 
DarthRaider98, Mon Apr 20 04:05:01 +0000 2020, -89.876449, 32.571032, @RaiderLuv33 Really, when did this happen? I haven’t kept up with much this week with that flu I had. Lucky me had… https://t.co/WyNjIsL3bi 
ivvooooo, Mon Apr 20 04:05:01 +0000 2020, -77.014398, 38.898603, Whole lotta gas 
kaidxddy, Mon Apr 20 04:05:01 +0000 2020, -117.661853, 34.119646, i die so much in cod i don’t even care anymore LMAO 
Dena65425230, Mon Apr 20 04:05:01 +0000 2020, -122.334461, 47.307568, @BSnapz2019 Good one!!! HAHAHA 😁💓😷😷😵 
kermah_angel, Mon Apr 20 04:05:01 +0000 2020, -74.808125, 40.271043, damn these episodes don’t be long enough 
__JG11, Mon Apr 20 04:05:01 +0000 2020, -83.173867, 32.678207, @LettsomeJayden @GGYOUNGBOY Get yo pussy ass on 🖕🏾 
XiaosongWangUSA, Mon Apr 20 04:05:01 +0000 2020, -122.247105, 47.751546, @dacheng1120 骂得好👍 
lil53st, Mon Apr 20 04:05:01 +0000 2020, -84.433106, 33.767195, She wanna suck it on camera 
cocalla05, Mon Apr 20 04:05:01 +0000 2020, -80.846785, 35.209059, Iceland started testing 1 month before their first case . This is what I call being proactive . In the US we still… https://t.co/lg0BgftchP 
SportsNutDavid, Mon Apr 20 04:05:01 +0000 2020, -111.547029, 39.499762, @Tylerdodge17 
sports4therapy, Mon Apr 20 04:05:01 +0000 2020, -92.436774, 38.304558, @jwstrickert @Watch_Momentum I think they should go in together! 😁 
haileytayy, Mon Apr 20 04:04:59 +0000 2020, -85.885251, 42.229200, @chrismelSchleeb @notjulen warzone? 
mseyfang, Mon Apr 20 04:05:01 +0000 2020, -83.804475, 27.698682, @SykesCharlie Appreciate your voice in this. 
hada_wells13, Mon Apr 20 04:05:01 +0000 2020, -101.816092, 35.211115, Stop saying Lebron his level...🛑 playing 
AdrieannaMV, Mon Apr 20 04:05:01 +0000 2020, -97.754724, 30.323346, I’m blessed. 
itsaelishathing, Mon Apr 20 04:05:00 +0000 2020, -76.255686, 36.895082, Go ahead and log off ..... https://t.co/sk9k6H5YPj 
Cydreams13, Mon Apr 20 04:04:58 +0000 2020, -118.411907, 34.020789, @ScottyWashing12 @BeachCityHoops 🏁 
Kelsie182, Mon Apr 20 04:05:02 +0000 2020, -88.161555, 30.683649, He came through https://t.co/21OnUY61SC 
JoeBarri, Mon Apr 20 04:05:02 +0000 2020, -71.081104, 42.239163, @morningmika MSNBC thinks it's profitable. They are traitors to us regular viewers who increasingly switch back to… https://t.co/BPjUZq3WDE 
Marty60701858, Mon Apr 20 04:05:02 +0000 2020, -97.760572, 32.449587, @TheOrangeCone #6 WhatABurger Loaded With Japalenos 
marelv_tita32, Mon Apr 20 04:05:02 +0000 2020, -111.498181, 28.969863, https://t.co/OV5579ryJf 
USGS_TexasFlood, Mon Apr 20 04:05:02 +0000 2020, -93.743778, 30.303817, #USGS08030500 - Sabine Rv nr Ruliff, TXHeight: 24.19ft ▼ (24ft)Flow: 16600cfshttps://t.co/46MlVt8Ekx 
a1beanz, Mon Apr 20 04:05:02 +0000 2020, -85.645111, 38.124299, @geeeeeeazy @COOASSMEECHlE @FreeTheWzrd 😂😂 
m00nboii, Mon Apr 20 04:05:02 +0000 2020, -105.550890, 38.997936, ahhh I see now why I don’t get close too close to men in my life 😌 
gdecastro023, Mon Apr 20 04:05:02 +0000 2020, -79.420865, 38.003376, Eh babye na nga! Gudmurnayt! 🥱😴💤 
notkobyocho, Mon Apr 20 04:05:02 +0000 2020, -85.722346, 38.195555, I been hungover all day but I fought through it so I could tweet about the doc wit y’all you should feel special 
RakheemHalbert1, Mon Apr 20 04:05:02 +0000 2020, -83.173867, 32.678207, Night 
CSchummes01, Mon Apr 20 04:05:03 +0000 2020, -83.633752, 42.906423, WACO is a great show, highly recommend. 
vvsflacko, Mon Apr 20 04:05:03 +0000 2020, -95.446486, 29.838495, ? 
JoshBrunnerSID, Mon Apr 20 04:05:02 +0000 2020, -86.760091, 33.385555, I just want to be @terrellowens when I grow up...🤷‍♂️😂 
JaylaBarbour, Mon Apr 20 04:05:03 +0000 2020, -73.968542, 40.780709, Happy420 hehe 
hazelelyse_, Mon Apr 20 04:05:03 +0000 2020, -86.441236, 39.766555, “i feel so bad for my roommate erin”“her name was erin? i always thought it was autumn” 
afp_18xo, Mon Apr 20 04:05:03 +0000 2020, -79.420865, 38.003376, The amount of happiness I feel is unreal! 20 ᗯᗴᗴKᔕ TOᗪᗩY! 🖤 https://t.co/Hv9yISkov0 
NickOlsen_, Mon Apr 20 04:05:03 +0000 2020, -80.676074, 34.995621, Love being told how bad I am in the sim. Check the stats. Maybe you race me in desperation because you know I’m… https://t.co/sfMlELfqyB 
